event_id,timestamp,sensor_id,temperature_c,quality,payload
evt-00004487,2026-01-01T00:13:30Z,sensor-007,3.93,good,"zone=1, batch=17"
evt-00000705,2026-01-01T00:13:30Z,sensor-008,10.54,suspect,"zone=3, batch=2"
evt-00002392,2026-01-01T00:13:30Z,sensor-009,3.22,good,"zone=2, batch=9"
evt-00004877,2026-01-01T00:13:30Z,sensor-011,36.18,suspect,"zone=2, batch=19"
evt-00000144,2026-01-01T00:13:31Z,sensor-001,-8.04,suspect,"zone=3, batch=0"
evt-00002694,2026-01-01T00:13:31Z,sensor-001,9.85,good,"zone=3, batch=10"
evt-00003808,2026-01-01T00:13:31Z,sensor-008,22.17,suspect,"zone=2, batch=15"
evt-00003321,2026-01-01T00:13:31Z,sensor-009,2.35,good,"zone=3, batch=13"
evt-00004897,2026-01-01T00:13:31Z,sensor-012,13.80,good,"zone=4, batch=19"
evt-00001497,2026-01-01T00:13:32Z,sensor-003,32.98,good,"zone=3, batch=5"
evt-00004769,2026-01-01T00:13:32Z,sensor-003,-2.89,good,"zone=3, batch=19"
evt-00000152,2026-01-01T00:13:32Z,sensor-005,13.93,suspect,"zone=3, batch=0"
evt-00001365,2026-01-01T00:13:32Z,sensor-005,4.66,suspect,"zone=4, batch=5"
evt-00001406,2026-01-01T00:13:32Z,sensor-011,33.64,good,"zone=1, batch=5"
evt-00001621,2026-01-01T00:13:33Z,sensor-001,-10.86,good,"zone=2, batch=6"
evt-00003607,2026-01-01T00:13:33Z,sensor-003,31.47,good,"zone=1, batch=14"
evt-00001094,2026-01-01T00:13:33Z,sensor-005,-3.59,good,"zone=1, batch=4"
evt-00002556,2026-01-01T00:13:33Z,sensor-006,22.36,good,"zone=3, batch=10"
evt-00001751,2026-01-01T00:13:33Z,sensor-008,-10.91,suspect,"zone=3, batch=7"
evt-00003744,2026-01-01T00:13:33Z,sensor-011,34.83,good,"zone=1, batch=14"
evt-00001324,2026-01-01T00:13:34Z,sensor-001,32.35,good,"zone=1, batch=5"
evt-00001722,2026-01-01T00:13:34Z,sensor-002,37.39,good,"zone=3, batch=6"
evt-00000155,2026-01-01T00:13:34Z,sensor-004,30.53,suspect,"zone=4, batch=0"
evt-00004705,2026-01-01T00:13:34Z,sensor-007,7.73,good,"zone=4, batch=18"
evt-00000665,2026-01-01T00:13:34Z,sensor-008,14.91,suspect,"zone=3, batch=2"
evt-00001246,2026-01-01T00:13:34Z,sensor-009,15.47,good,"zone=4, batch=4"
evt-00003467,2026-01-01T00:13:34Z,sensor-012,-4.55,good,"zone=2, batch=13"
evt-00004430,2026-01-01T00:13:35Z,sensor-007,33.29,suspect,"zone=2, batch=17"
evt-00004076,2026-01-01T00:13:35Z,sensor-009,16.56,good,"zone=4, batch=16"
evt-00000618,2026-01-01T00:13:35Z,sensor-010,3.87,good,"zone=3, batch=2"
evt-00000937,2026-01-01T00:13:35Z,sensor-010,25.83,good,"zone=4, batch=3"
evt-00002600,2026-01-01T00:13:36Z,sensor-001,29.55,good,"zone=2, batch=10"
evt-00001634,2026-01-01T00:13:36Z,sensor-004,14.85,good,"zone=2, batch=6"
evt-00004302,2026-01-01T00:13:36Z,sensor-004,8.48,suspect,"zone=4, batch=17"
evt-00001720,2026-01-01T00:13:36Z,sensor-008,9.32,good,"zone=1, batch=6"
evt-00004802,2026-01-01T00:13:36Z,sensor-008,23.41,good,"zone=2, batch=19"
evt-00002067,2026-01-01T00:13:36Z,sensor-011,9.60,good,"zone=3, batch=8"
evt-00003697,2026-01-01T00:13:37Z,sensor-001,1.97,good,"zone=4, batch=14"
evt-00001309,2026-01-01T00:13:37Z,sensor-002,-11.65,good,"zone=3, batch=5"
evt-00002285,2026-01-01T00:13:37Z,sensor-002,22.41,suspect,"zone=3, batch=9"
evt-00004480,2026-01-01T00:13:37Z,sensor-002,-1.58,good,"zone=2, batch=17"
evt-00003584,2026-01-01T00:13:37Z,sensor-003,-1.95,good,"zone=2, batch=14"
evt-00000969,2026-01-01T00:13:37Z,sensor-005,15.22,good,"zone=2, batch=3"
evt-00000678,2026-01-01T00:13:37Z,sensor-006,-11.17,good,"zone=4, batch=2"
evt-00002358,2026-01-01T00:13:37Z,sensor-008,-1.04,good,"zone=2, batch=9"
evt-00003099,2026-01-01T00:13:37Z,sensor-008,23.20,good,"zone=2, batch=12"
evt-00000783,2026-01-01T00:13:37Z,sensor-012,27.94,good,"zone=4, batch=3"
evt-00002233,2026-01-01T00:13:37Z,sensor-012,21.83,good,"zone=2, batch=8"
evt-00004309,2026-01-01T00:13:38Z,sensor-001,37.38,suspect,"zone=1, batch=17"
evt-00001853,2026-01-01T00:13:38Z,sensor-006,30.51,good,"zone=3, batch=7"
evt-00000126,2026-01-01T00:13:38Z,sensor-008,34.93,good,"zone=2, batch=0"
evt-00002091,2026-01-01T00:13:38Z,sensor-010,19.12,suspect,"zone=3, batch=8"
evt-00001192,2026-01-01T00:13:39Z,sensor-003,31.09,good,"zone=1, batch=4"
evt-00002099,2026-01-01T00:13:39Z,sensor-008,17.10,suspect,"zone=4, batch=8"
evt-00004699,2026-01-01T00:13:39Z,sensor-009,22.14,good,"zone=2, batch=18"
evt-00000788,2026-01-01T00:13:39Z,sensor-011,3.67,suspect,"zone=1, batch=3"
evt-00002965,2026-01-01T00:13:39Z,sensor-011,11.34,suspect,"zone=4, batch=11"
evt-00004025,2026-01-01T00:13:39Z,sensor-011,4.85,good,"zone=1, batch=16"
evt-00001028,2026-01-01T00:13:40Z,sensor-002,18.97,suspect,"zone=1, batch=4"
evt-00003093,2026-01-01T00:13:40Z,sensor-003,-11.86,good,"zone=4, batch=12"
evt-00002517,2026-01-01T00:13:40Z,sensor-004,-4.69,good,"zone=3, batch=10"
evt-00002695,2026-01-01T00:13:40Z,sensor-005,20.30,suspect,"zone=3, batch=10"
evt-00004216,2026-01-01T00:13:40Z,sensor-006,-3.47,good,"zone=1, batch=16"
evt-00000133,2026-01-01T00:13:40Z,sensor-012,30.34,good,"zone=2, batch=0"
evt-00001172,2026-01-01T00:13:41Z,sensor-001,21.06,good,"zone=3, batch=4"
evt-00003356,2026-01-01T00:13:41Z,sensor-001,-3.39,good,"zone=2, batch=13"
evt-00002265,2026-01-01T00:13:41Z,sensor-003,4.12,good,"zone=3, batch=9"
evt-00002770,2026-01-01T00:13:41Z,sensor-006,29.90,suspect,"zone=4, batch=11"
evt-00001444,2026-01-01T00:13:41Z,sensor-007,-10.28,good,"zone=4, batch=5"
evt-00000161,2026-01-01T00:13:41Z,sensor-008,2.00,good,"zone=3, batch=0"
evt-00001289,2026-01-01T00:13:41Z,sensor-010,15.55,suspect,"zone=3, batch=5"
evt-00001356,2026-01-01T00:13:41Z,sensor-010,7.16,suspect,"zone=4, batch=5"
evt-00001609,2026-01-01T00:13:41Z,sensor-011,-5.45,good,"zone=2, batch=6"
evt-00002442,2026-01-01T00:13:42Z,sensor-003,14.48,good,"zone=1, batch=9"
evt-00001857,2026-01-01T00:13:42Z,sensor-006,35.46,suspect,"zone=1, batch=7"
evt-00001887,2026-01-01T00:13:42Z,sensor-006,5.48,good,"zone=4, batch=7"
evt-00002562,2026-01-01T00:13:42Z,sensor-008,-3.51,good,"zone=2, batch=10"
evt-00003627,2026-01-01T00:13:42Z,sensor-011,23.10,suspect,"zone=4, batch=14"
evt-00003096,2026-01-01T00:13:43Z,sensor-005,5.77,good,"zone=1, batch=12"
evt-00001561,2026-01-01T00:13:43Z,sensor-009,33.59,good,"zone=2, batch=6"
evt-00004049,2026-01-01T00:13:43Z,sensor-011,30.80,good,"zone=3, batch=16"
evt-00001577,2026-01-01T00:13:43Z,sensor-012,21.07,good,"zone=4, batch=6"
evt-00001817,2026-01-01T00:13:43Z,sensor-012,4.93,good,"zone=4, batch=7"
evt-00001499,2026-01-01T00:13:44Z,sensor-001,27.94,suspect,"zone=1, batch=5"
evt-00004081,2026-01-01T00:13:44Z,sensor-001,9.55,suspect,"zone=3, batch=16"
evt-00001591,2026-01-01T00:13:44Z,sensor-002,33.77,suspect,"zone=3, batch=6"
evt-00004586,2026-01-01T00:13:44Z,sensor-006,0.20,good,"zone=3, batch=18"
evt-00001161,2026-01-01T00:13:44Z,sensor-009,16.26,good,"zone=4, batch=4"
evt-00004059,2026-01-01T00:13:44Z,sensor-011,32.11,suspect,"zone=4, batch=16"
evt-00000044,2026-01-01T00:13:44Z,sensor-012,13.40,good,"zone=3, batch=0"
evt-00000991,2026-01-01T00:13:45Z,sensor-001,24.24,good,"zone=2, batch=3"
evt-00001724,2026-01-01T00:13:45Z,sensor-002,-3.29,good,"zone=1, batch=6"
evt-00004002,2026-01-01T00:13:45Z,sensor-003,14.89,suspect,"zone=1, batch=16"
evt-00002108,2026-01-01T00:13:45Z,sensor-004,17.99,good,"zone=4, batch=8"
evt-00001113,2026-01-01T00:13:45Z,sensor-005,2.63,suspect,"zone=1, batch=4"
evt-00003154,2026-01-01T00:13:45Z,sensor-007,28.73,suspect,"zone=3, batch=12"
evt-00004350,2026-01-01T00:13:45Z,sensor-009,-3.44,good,"zone=1, batch=17"
evt-00000062,2026-01-01T00:13:45Z,sensor-012,2.50,good,"zone=4, batch=0"
evt-00000717,2026-01-01T00:13:45Z,sensor-012,14.79,good,"zone=1, batch=2"
evt-00003001,2026-01-01T00:13:46Z,sensor-002,-7.63,good,"zone=3, batch=12"
evt-00003672,2026-01-01T00:13:46Z,sensor-002,26.86,good,"zone=1, batch=14"
evt-00003662,2026-01-01T00:13:46Z,sensor-003,-10.58,good,"zone=3, batch=14"
evt-00004345,2026-01-01T00:13:46Z,sensor-003,11.17,good,"zone=1, batch=17"
evt-00001255,2026-01-01T00:13:46Z,sensor-004,-2.56,good,"zone=4, batch=5"
evt-00003837,2026-01-01T00:13:46Z,sensor-005,3.52,good,"zone=4, batch=15"
evt-00002394,2026-01-01T00:13:46Z,sensor-010,36.69,good,"zone=1, batch=9"
evt-00000312,2026-01-01T00:13:46Z,sensor-011,10.94,good,"zone=1, batch=1"
evt-00004368,2026-01-01T00:13:46Z,sensor-012,-5.86,suspect,"zone=3, batch=17"
evt-00001280,2026-01-01T00:13:47Z,sensor-001,22.25,good,"zone=4, batch=5"
evt-00002302,2026-01-01T00:13:47Z,sensor-004,20.89,good,"zone=4, batch=9"
evt-00004377,2026-01-01T00:13:47Z,sensor-005,10.17,good,"zone=3, batch=17"
evt-00003323,2026-01-01T00:13:47Z,sensor-010,31.66,good,"zone=4, batch=13"
evt-00004972,2026-01-01T00:13:48Z,sensor-006,27.47,good,"zone=1, batch=19"
evt-00004062,2026-01-01T00:13:48Z,sensor-011,3.26,good,"zone=2, batch=16"
evt-00003613,2026-01-01T00:13:48Z,sensor-012,21.31,good,"zone=1, batch=14"
evt-00000485,2026-01-01T00:13:49Z,sensor-003,10.20,good,"zone=4, batch=1"
evt-00003993,2026-01-01T00:13:49Z,sensor-004,32.92,good,"zone=3, batch=15"
evt-00003671,2026-01-01T00:13:49Z,sensor-005,27.52,good,"zone=2, batch=14"
evt-00002908,2026-01-01T00:13:49Z,sensor-006,25.02,suspect,"zone=4, batch=11"
evt-00003531,2026-01-01T00:13:49Z,sensor-007,8.67,good,"zone=3, batch=14"
evt-00004929,2026-01-01T00:13:49Z,sensor-008,5.87,good,"zone=2, batch=19"
evt-00002570,2026-01-01T00:13:49Z,sensor-011,36.02,good,"zone=3, batch=10"
evt-00004437,2026-01-01T00:13:50Z,sensor-004,19.12,good,"zone=1, batch=17"
evt-00001495,2026-01-01T00:13:50Z,sensor-007,35.17,good,"zone=4, batch=5"
evt-00004701,2026-01-01T00:13:50Z,sensor-007,10.29,good,"zone=3, batch=18"
evt-00001373,2026-01-01T00:13:50Z,sensor-009,31.30,good,"zone=1, batch=5"
evt-00004649,2026-01-01T00:13:50Z,sensor-009,10.04,good,"zone=1, batch=18"
evt-00000568,2026-01-01T00:13:51Z,sensor-005,16.41,good,"zone=2, batch=2"
evt-00001645,2026-01-01T00:13:51Z,sensor-005,21.74,suspect,"zone=2, batch=6"
evt-00002535,2026-01-01T00:13:51Z,sensor-005,34.21,suspect,"zone=1, batch=10"
evt-00004048,2026-01-01T00:13:51Z,sensor-005,19.01,suspect,"zone=4, batch=16"
evt-00004186,2026-01-01T00:13:51Z,sensor-010,23.03,suspect,"zone=2, batch=16"
evt-00004124,2026-01-01T00:13:51Z,sensor-011,25.49,suspect,"zone=2, batch=16"
evt-00004742,2026-01-01T00:13:51Z,sensor-011,1.89,good,"zone=1, batch=18"
evt-00000606,2026-01-01T00:13:51Z,sensor-012,29.80,good,"zone=4, batch=2"
evt-00004642,2026-01-01T00:13:52Z,sensor-001,25.24,suspect,"zone=1, batch=18"
evt-00002170,2026-01-01T00:13:52Z,sensor-003,-10.02,suspect,"zone=3, batch=8"
evt-00004714,2026-01-01T00:13:52Z,sensor-003,25.10,good,"zone=4, batch=18"
evt-00001570,2026-01-01T00:13:52Z,sensor-006,-0.33,good,"zone=4, batch=6"
evt-00002447,2026-01-01T00:13:52Z,sensor-007,15.09,suspect,"zone=3, batch=9"
evt-00003405,2026-01-01T00:13:52Z,sensor-007,25.94,suspect,"zone=1, batch=13"
evt-00004892,2026-01-01T00:13:52Z,sensor-011,16.63,good,"zone=4, batch=19"
evt-00001017,2026-01-01T00:13:52Z,sensor-012,-11.18,good,"zone=2, batch=4"
evt-00003851,2026-01-01T00:13:52Z,sensor-012,37.79,good,"zone=3, batch=15"
evt-00003138,2026-01-01T00:13:53Z,sensor-003,16.95,good,"zone=3, batch=12"
evt-00003820,2026-01-01T00:13:53Z,sensor-003,16.85,good,"zone=2, batch=15"
evt-00002318,2026-01-01T00:13:53Z,sensor-006,19.99,good,"zone=1, batch=9"
evt-00002437,2026-01-01T00:13:53Z,sensor-009,26.32,good,"zone=4, batch=9"
evt-00000311,2026-01-01T00:13:53Z,sensor-010,-6.19,suspect,"zone=4, batch=1"
evt-00001381,2026-01-01T00:13:53Z,sensor-012,31.75,suspect,"zone=3, batch=5"
evt-00003454,2026-01-01T00:13:53Z,sensor-012,26.16,good,"zone=4, batch=13"
evt-00002069,2026-01-01T00:13:54Z,sensor-001,26.48,good,"zone=2, batch=8"
evt-00002014,2026-01-01T00:13:54Z,sensor-010,-11.04,good,"zone=1, batch=8"
evt-00004777,2026-01-01T00:13:55Z,sensor-001,6.96,good,"zone=2, batch=19"
evt-00001398,2026-01-01T00:13:55Z,sensor-002,7.40,suspect,"zone=2, batch=5"
evt-00004804,2026-01-01T00:13:55Z,sensor-003,30.87,suspect,"zone=2, batch=19"
evt-00002130,2026-01-01T00:13:55Z,sensor-006,-0.52,good,"zone=2, batch=8"
evt-00004959,2026-01-01T00:13:55Z,sensor-009,-4.64,good,"zone=2, batch=19"
evt-00000732,2026-01-01T00:13:56Z,sensor-001,13.62,good,"zone=3, batch=2"
evt-00002162,2026-01-01T00:13:56Z,sensor-001,32.94,good,"zone=2, batch=8"
evt-00001283,2026-01-01T00:13:56Z,sensor-006,23.22,good,"zone=3, batch=5"
evt-00004798,2026-01-01T00:13:56Z,sensor-006,31.96,good,"zone=1, batch=19"
evt-00000404,2026-01-01T00:13:56Z,sensor-008,24.89,good,"zone=4, batch=1"
evt-00004994,2026-01-01T00:13:56Z,sensor-009,1.88,good,"zone=4, batch=19"
evt-00001958,2026-01-01T00:13:57Z,sensor-001,-6.37,good,"zone=4, batch=7"
evt-00004545,2026-01-01T00:13:57Z,sensor-008,21.77,good,"zone=3, batch=18"
evt-00000150,2026-01-01T00:13:57Z,sensor-010,14.35,good,"zone=2, batch=0"
evt-00001446,2026-01-01T00:13:57Z,sensor-011,20.83,good,"zone=4, batch=5"
evt-00001715,2026-01-01T00:13:57Z,sensor-011,13.63,good,"zone=4, batch=6"
evt-00000532,2026-01-01T00:13:58Z,sensor-002,37.95,good,"zone=4, batch=2"
evt-00000538,2026-01-01T00:13:58Z,sensor-003,18.42,good,"zone=4, batch=2"
evt-00003413,2026-01-01T00:13:58Z,sensor-005,9.91,good,"zone=1, batch=13"
evt-00001481,2026-01-01T00:13:58Z,sensor-007,7.14,good,"zone=4, batch=5"
evt-00001840,2026-01-01T00:13:58Z,sensor-010,-5.92,suspect,"zone=1, batch=7"
evt-00000371,2026-01-01T00:13:58Z,sensor-011,0.39,good,"zone=3, batch=1"
evt-00000544,2026-01-01T00:13:58Z,sensor-011,8.69,suspect,"zone=2, batch=2"
evt-00002145,2026-01-01T00:13:58Z,sensor-011,13.02,suspect,"zone=3, batch=8"
evt-00004349,2026-01-01T00:13:58Z,sensor-011,21.37,suspect,"zone=3, batch=17"
evt-00004133,2026-01-01T00:13:59Z,sensor-003,-11.29,good,"zone=4, batch=16"
evt-00000854,2026-01-01T00:13:59Z,sensor-008,22.28,good,"zone=3, batch=3"
evt-00002097,2026-01-01T00:13:59Z,sensor-008,22.06,good,"zone=4, batch=8"
evt-00004737,2026-01-01T00:13:59Z,sensor-012,-3.62,good,"zone=3, batch=18"
evt-00004361,2026-01-01T00:14:00Z,sensor-001,17.42,good,"zone=1, batch=17"
evt-00000290,2026-01-01T00:14:00Z,sensor-002,35.70,good,"zone=1, batch=1"
evt-00004978,2026-01-01T00:14:00Z,sensor-004,28.85,good,"zone=1, batch=19"
evt-00002663,2026-01-01T00:14:00Z,sensor-006,28.80,suspect,"zone=2, batch=10"
evt-00003911,2026-01-01T00:14:00Z,sensor-008,30.75,good,"zone=3, batch=15"
evt-00000102,2026-01-01T00:14:00Z,sensor-009,25.16,good,"zone=1, batch=0"
evt-00002516,2026-01-01T00:14:00Z,sensor-010,16.68,suspect,"zone=4, batch=10"
evt-00002825,2026-01-01T00:14:00Z,sensor-010,32.52,suspect,"zone=3, batch=11"
evt-00003904,2026-01-01T00:14:00Z,sensor-010,21.67,good,"zone=4, batch=15"
evt-00001746,2026-01-01T00:14:00Z,sensor-012,16.86,good,"zone=2, batch=6"
evt-00002495,2026-01-01T00:14:00Z,sensor-012,17.13,good,"zone=3, batch=9"
evt-00003015,2026-01-01T00:14:00Z,sensor-012,13.11,suspect,"zone=2, batch=12"
evt-00004342,2026-01-01T00:14:00Z,sensor-012,-0.05,good,"zone=3, batch=17"
evt-00004579,2026-01-01T00:14:00Z,sensor-012,31.61,good,"zone=4, batch=18"
evt-00003678,2026-01-01T00:14:01Z,sensor-002,22.57,suspect,"zone=1, batch=14"
evt-00000553,2026-01-01T00:14:01Z,sensor-005,26.55,good,"zone=1, batch=2"
evt-00003838,2026-01-01T00:14:01Z,sensor-007,27.01,good,"zone=4, batch=15"
evt-00002101,2026-01-01T00:14:01Z,sensor-010,21.29,suspect,"zone=1, batch=8"
evt-00004991,2026-01-01T00:14:01Z,sensor-011,20.12,good,"zone=1, batch=19"
evt-00004203,2026-01-01T00:14:02Z,sensor-002,20.71,good,"zone=3, batch=16"
evt-00000755,2026-01-01T00:14:02Z,sensor-003,28.46,good,"zone=3, batch=3"
evt-00002529,2026-01-01T00:14:02Z,sensor-007,34.61,suspect,"zone=4, batch=10"
evt-00001011,2026-01-01T00:14:02Z,sensor-009,-10.44,good,"zone=2, batch=4"
evt-00003985,2026-01-01T00:14:02Z,sensor-009,20.78,good,"zone=2, batch=15"
evt-00003252,2026-01-01T00:14:02Z,sensor-012,16.74,good,"zone=1, batch=13"
evt-00001692,2026-01-01T00:14:03Z,sensor-005,-9.76,suspect,"zone=4, batch=6"
evt-00001037,2026-01-01T00:14:03Z,sensor-006,25.76,good,"zone=1, batch=4"
evt-00000084,2026-01-01T00:14:03Z,sensor-010,8.27,good,"zone=4, batch=0"
evt-00002553,2026-01-01T00:14:03Z,sensor-010,-6.31,good,"zone=1, batch=10"
evt-00001616,2026-01-01T00:14:03Z,sensor-012,-0.16,good,"zone=1, batch=6"
evt-00001916,2026-01-01T00:14:04Z,sensor-005,16.49,suspect,"zone=4, batch=7"
evt-00004957,2026-01-01T00:14:04Z,sensor-006,0.94,good,"zone=1, batch=19"
evt-00000644,2026-01-01T00:14:04Z,sensor-007,-0.18,good,"zone=3, batch=2"
evt-00002384,2026-01-01T00:14:04Z,sensor-008,24.70,good,"zone=4, batch=9"
evt-00004179,2026-01-01T00:14:04Z,sensor-010,-10.97,suspect,"zone=1, batch=16"
evt-00000025,2026-01-01T00:14:04Z,sensor-011,13.87,good,"zone=1, batch=0"
evt-00000050,2026-01-01T00:14:04Z,sensor-012,0.10,suspect,"zone=4, batch=0"
evt-00001571,2026-01-01T00:14:04Z,sensor-012,20.46,good,"zone=4, batch=6"
evt-00001660,2026-01-01T00:14:04Z,sensor-012,-5.91,suspect,"zone=4, batch=6"
evt-00002892,2026-01-01T00:14:05Z,sensor-001,23.00,suspect,"zone=1, batch=11"
evt-00001838,2026-01-01T00:14:05Z,sensor-002,30.39,good,"zone=4, batch=7"
evt-00003210,2026-01-01T00:14:05Z,sensor-003,12.56,good,"zone=1, batch=12"
evt-00000769,2026-01-01T00:14:05Z,sensor-004,2.72,good,"zone=3, batch=3"
evt-00003366,2026-01-01T00:14:05Z,sensor-008,26.04,suspect,"zone=2, batch=13"
evt-00002832,2026-01-01T00:14:05Z,sensor-010,19.59,suspect,"zone=1, batch=11"
evt-00002362,2026-01-01T00:14:05Z,sensor-012,30.79,good,"zone=2, batch=9"
evt-00002455,2026-01-01T00:14:06Z,sensor-005,-9.32,good,"zone=4, batch=9"
evt-00004825,2026-01-01T00:14:06Z,sensor-006,-3.95,good,"zone=3, batch=19"
evt-00000335,2026-01-01T00:14:06Z,sensor-007,17.09,good,"zone=2, batch=1"
evt-00002521,2026-01-01T00:14:06Z,sensor-008,14.92,suspect,"zone=1, batch=10"
evt-00003676,2026-01-01T00:14:06Z,sensor-008,-6.86,good,"zone=2, batch=14"
evt-00001631,2026-01-01T00:14:06Z,sensor-010,-10.91,suspect,"zone=3, batch=6"
evt-00003075,2026-01-01T00:14:07Z,sensor-002,9.45,good,"zone=4, batch=12"
evt-00003962,2026-01-01T00:14:07Z,sensor-003,6.46,good,"zone=3, batch=15"
evt-00001868,2026-01-01T00:14:07Z,sensor-009,16.74,suspect,"zone=3, batch=7"
evt-00001950,2026-01-01T00:14:07Z,sensor-011,19.24,good,"zone=1, batch=7"
evt-00003191,2026-01-01T00:14:07Z,sensor-012,9.66,good,"zone=2, batch=12"
evt-00002043,2026-01-01T00:14:08Z,sensor-002,32.50,good,"zone=1, batch=8"
evt-00002690,2026-01-01T00:14:08Z,sensor-005,29.69,good,"zone=4, batch=10"
evt-00002905,2026-01-01T00:14:08Z,sensor-005,34.46,good,"zone=4, batch=11"
evt-00004232,2026-01-01T00:14:09Z,sensor-002,-11.20,good,"zone=4, batch=16"
evt-00000763,2026-01-01T00:14:09Z,sensor-005,-6.97,good,"zone=1, batch=3"
evt-00003752,2026-01-01T00:14:09Z,sensor-005,31.20,good,"zone=2, batch=15"
evt-00001770,2026-01-01T00:14:09Z,sensor-007,30.76,suspect,"zone=3, batch=7"
evt-00002936,2026-01-01T00:14:09Z,sensor-007,28.50,suspect,"zone=2, batch=11"
evt-00003723,2026-01-01T00:14:09Z,sensor-012,35.93,suspect,"zone=4, batch=14"
evt-00001139,2026-01-01T00:14:10Z,sensor-001,-11.83,good,"zone=4, batch=4"
evt-00001229,2026-01-01T00:14:10Z,sensor-004,3.64,suspect,"zone=2, batch=4"
evt-00003622,2026-01-01T00:14:10Z,sensor-004,5.86,good,"zone=4, batch=14"
evt-00002641,2026-01-01T00:14:10Z,sensor-006,4.12,good,"zone=4, batch=10"
evt-00003107,2026-01-01T00:14:10Z,sensor-008,-8.88,good,"zone=2, batch=12"
evt-00000114,2026-01-01T00:14:11Z,sensor-001,-11.68,good,"zone=2, batch=0"
evt-00001858,2026-01-01T00:14:11Z,sensor-001,-2.30,good,"zone=3, batch=7"
evt-00001639,2026-01-01T00:14:11Z,sensor-003,-2.39,good,"zone=4, batch=6"
evt-00003261,2026-01-01T00:14:11Z,sensor-004,19.39,good,"zone=1, batch=13"
evt-00003049,2026-01-01T00:14:11Z,sensor-006,28.09,good,"zone=1, batch=12"
evt-00001403,2026-01-01T00:14:11Z,sensor-008,26.67,good,"zone=2, batch=5"
evt-00003424,2026-01-01T00:14:11Z,sensor-010,13.77,good,"zone=4, batch=13"
evt-00000109,2026-01-01T00:14:12Z,sensor-005,4.41,good,"zone=1, batch=0"
evt-00001208,2026-01-01T00:14:12Z,sensor-007,18.24,suspect,"zone=2, batch=4"
evt-00002688,2026-01-01T00:14:12Z,sensor-007,-7.43,good,"zone=4, batch=10"
evt-00003301,2026-01-01T00:14:12Z,sensor-008,11.50,good,"zone=2, batch=13"
evt-00001736,2026-01-01T00:14:12Z,sensor-010,26.77,good,"zone=4, batch=6"
evt-00004073,2026-01-01T00:14:12Z,sensor-010,27.09,suspect,"zone=4, batch=16"
evt-00001614,2026-01-01T00:14:13Z,sensor-002,23.74,suspect,"zone=1, batch=6"
evt-00001183,2026-01-01T00:14:13Z,sensor-006,-10.55,good,"zone=1, batch=4"
evt-00002468,2026-01-01T00:14:13Z,sensor-007,6.52,good,"zone=2, batch=9"
evt-00001682,2026-01-01T00:14:13Z,sensor-008,14.62,good,"zone=4, batch=6"
evt-00004817,2026-01-01T00:14:13Z,sensor-008,2.46,suspect,"zone=2, batch=19"
evt-00002693,2026-01-01T00:14:13Z,sensor-011,-10.82,good,"zone=1, batch=10"
evt-00002861,2026-01-01T00:14:14Z,sensor-002,12.48,good,"zone=1, batch=11"
evt-00004845,2026-01-01T00:14:14Z,sensor-002,32.12,good,"zone=3, batch=19"
evt-00002360,2026-01-01T00:14:14Z,sensor-004,-0.00,good,"zone=3, batch=9"
evt-00003963,2026-01-01T00:14:14Z,sensor-004,11.73,good,"zone=1, batch=15"
evt-00000725,2026-01-01T00:14:14Z,sensor-007,11.24,good,"zone=1, batch=2"
evt-00001316,2026-01-01T00:14:14Z,sensor-008,9.79,good,"zone=4, batch=5"
evt-00001007,2026-01-01T00:14:14Z,sensor-010,22.99,good,"zone=3, batch=4"
evt-00001555,2026-01-01T00:14:14Z,sensor-011,13.33,good,"zone=4, batch=6"
evt-00002012,2026-01-01T00:14:14Z,sensor-011,33.87,good,"zone=2, batch=8"
evt-00000716,2026-01-01T00:14:15Z,sensor-002,-0.87,good,"zone=3, batch=2"
evt-00003887,2026-01-01T00:14:15Z,sensor-003,-9.62,good,"zone=3, batch=15"
evt-00001966,2026-01-01T00:14:15Z,sensor-004,21.73,good,"zone=3, batch=7"
evt-00001470,2026-01-01T00:14:15Z,sensor-005,6.11,good,"zone=2, batch=5"
evt-00000792,2026-01-01T00:14:15Z,sensor-006,13.69,suspect,"zone=4, batch=3"
evt-00002485,2026-01-01T00:14:15Z,sensor-006,-6.02,good,"zone=3, batch=9"
evt-00002035,2026-01-01T00:14:16Z,sensor-001,28.57,good,"zone=4, batch=8"
evt-00000706,2026-01-01T00:14:16Z,sensor-003,28.99,good,"zone=1, batch=2"
evt-00001919,2026-01-01T00:14:16Z,sensor-003,36.70,good,"zone=2, batch=7"
evt-00000396,2026-01-01T00:14:16Z,sensor-004,-6.15,good,"zone=2, batch=1"
evt-00000021,2026-01-01T00:14:16Z,sensor-007,4.41,good,"zone=3, batch=0"
evt-00003052,2026-01-01T00:14:16Z,sensor-009,9.00,good,"zone=3, batch=12"
evt-00004796,2026-01-01T00:14:16Z,sensor-010,13.71,good,"zone=3, batch=19"
evt-00001959,2026-01-01T00:14:16Z,sensor-012,-4.32,good,"zone=3, batch=7"
evt-00004907,2026-01-01T00:14:16Z,sensor-012,10.45,good,"zone=2, batch=19"
evt-00001146,2026-01-01T00:14:17Z,sensor-001,-11.64,suspect,"zone=3, batch=4"
evt-00002637,2026-01-01T00:14:17Z,sensor-003,11.81,suspect,"zone=2, batch=10"
